Class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36
6,-0.15625,-0.218182,-0.619048,-0.553719,-0.129032,-0.163636,-0.473684,-0.515625,-0.03125,-0.106796,-0.473684,-0.515625,-0.129032,-0.153846,-0.630435,-0.576271,-0.15625,-0.0679612,-0.373494,-0.430894,-0.0461538,0.106796,-0.0444444,-0.248,-0.25,-0.192308,-0.517241,-0.55,-0.107692,0.0693069,-0.242105,-0.328125,NaN,0.0485437,-0.157895,-0.265625
6,-0.15625,-0.254545,-0.5,-0.586777,-0.129032,-0.181818,-0.431579,-0.484375,0.09375,0.165049,-0.0315789,-0.21875,-0.258065,-0.230769,-0.652174,-0.627119,-0.40625,-0.223301,-0.759036,-0.658537,-0.261538,-0.223301,-0.644444,-0.584,-0.28125,-0.173077,-0.563218,-0.566667,-0.138462,-0.148515,-0.473684,-0.5625,-0.15625,-0.242718,-0.536842,-0.515625
6,-0.15625,-0.254545,-0.5,-0.652893,-0.129032,-0.181818,-0.578947,-0.609375,-0.15625,-0.126214,-0.578947,-0.609375,-0.258065,-0.230769,-0.717391,-0.627119,-0.28125,-0.223301,-0.590361,-0.658537,-0.261538,-0.145631,-0.577778,-0.584,-0.28125,-0.25,-0.494253,-0.616667,-0.261538,-0.148515,-0.473684,-0.5625,-0.28125,-0.165049,-0.473684,-0.5625
6,-0.15625,-0.254545,-0.571429,-0.586777,-0.129032,-0.181818,-0.494737,-0.546875,-0.15625,-0.126214,-0.494737,-0.546875,-0.258065,-0.153846,-0.565217,-0.559322,-0.28125,-0.0679612,-0.590361,-0.593496,-0.261538,-0.0679612,-0.488889,-0.584,-0.28125,-0.173077,-0.494253,-0.616667,-0.138462,-0.0891089,-0.389474,-0.515625,-0.15625,-0.165049,-0.473684,-0.515625
6,-0.15625,-0.254545,-0.571429,-0.586777,-0.258065,-0.254545,-0.642105,-0.546875,-0.15625,-0.126214,-0.578947,-0.484375,-0.258065,-0.307692,-0.717391,-0.627119,-0.28125,-0.223301,-0.686747,-0.658537,-0.169231,-0.145631,-0.488889,-0.584,-0.28125,-0.25,-0.655172,-0.616667,-0.261538,-0.227723,-0.621053,-0.5625,-0.40625,-0.165049,-0.473684,-0.5625
6,-0.15625,-0.254545,-0.571429,-0.652893,-0.129032,-0.181818,-0.431579,-0.484375,-0.03125,-0.0679612,-0.347368,-0.34375,-0.0322581,-0.0769231,-0.5,-0.559322,-0.1875,-0.145631,-0.590361,-0.658537,-0.261538,-0.0679612,-0.333333,-0.52,-0.03125,-0.0384615,-0.241379,-0.5,-0.0153846,-0.00990099,-0.242105,-0.453125,-0.03125,0.0485437,-0.242105,-0.390625
6,-0.15625,-0.254545,-0.571429,-0.652893,-0.129032,-0.181818,-0.578947,-0.609375,-0.15625,-0.203883,-0.494737,-0.609375,-0.16129,-0.153846,-0.565217,-0.627119,-0.1875,-0.145631,-0.518072,-0.658537,-0.169231,-0.145631,-0.488889,-0.584,-0.03125,0.0384615,-0.402299,-0.433333,-0.0153846,-0.0891089,-0.326316,-0.515625,-0.15625,-0.106796,-0.536842,-0.5625
6,-0.15625,-0.254545,-0.666667,-0.652893,-0.129032,-0.181818,-0.494737,-0.609375,-0.15625,-0.126214,-0.494737,-0.609375,-0.258065,-0.153846,-0.565217,-0.627119,-0.28125,-0.145631,-0.590361,-0.658537,-0.169231,-0.0679612,-0.488889,-0.52,-0.15625,-0.115385,-0.494253,-0.616667,-0.138462,0.0693069,-0.326316,-0.515625,-0.15625,0.0485437,-0.326316,-0.453125
6,-0.15625,-0.272727,-0.47619,-0.471074,-0.0322581,-0.0545455,-0.178947,-0.4375,0.0625,0.184466,-0.0947368,-0.3125,-0.225806,-0.25,-0.456522,-0.457627,NaN,0.0485437,-0.277108,-0.447154,0.138462,0.203883,-0.0222222,-0.248,-0.25,-0.288462,-0.310345,-0.45,-0.0153846,0.029703,-0.136842,-0.359375,0.125,0.165049,-0.0315789,-0.296875
6,-0.15625,-0.272727,-0.571429,-0.520661,-0.129032,-0.272727,-0.494737,-0.546875,-0.28125,-0.223301,-0.578947,-0.546875,-0.225806,-0.25,-0.608696,-0.644068,-0.25,-0.184466,-0.638554,-0.626016,-0.107692,-0.184466,-0.466667,-0.488,-0.125,-0.153846,-0.494253,-0.583333,-0.107692,-0.128713,-0.473684,-0.53125,-0.125,-0.0679612,-0.473684,-0.53125
6,-0.15625,-0.290909,-0.619048,-0.553719,-0.258065,-0.290909,-0.621053,-0.5625,-0.40625,-0.165049,-0.473684,-0.515625,-0.129032,-0.230769,-0.543478,-0.508475,-0.15625,-0.223301,-0.566265,-0.609756,-0.261538,-0.223301,-0.555556,-0.536,-0.25,-0.25,-0.586207,-0.666667,-0.230769,-0.168317,-0.557895,-0.5625,-0.125,-0.184466,-0.494737,-0.5
6,-0.15625,-0.290909,-0.619048,-0.669421,-0.129032,-0.290909,-0.536842,-0.625,-0.28125,-0.165049,-0.621053,-0.625,-0.258065,-0.230769,-0.630435,-0.627119,-0.28125,-0.223301,-0.662651,-0.658537,-0.261538,-0.145631,-0.466667,-0.584,-0.25,-0.192308,-0.586207,-0.666667,-0.107692,-0.168317,-0.410526,-0.609375,-0.125,-0.184466,-0.557895,-0.5625
6,-0.15625,-0.290909,-0.619048,-0.669421,-0.258065,-0.218182,-0.621053,-0.625,-0.15625,-0.165049,-0.536842,-0.5625,-0.258065,-0.230769,-0.630435,-0.627119,-0.28125,-0.145631,-0.566265,-0.658537,-0.261538,-0.223301,-0.466667,-0.584,-0.125,-0.192308,-0.425287,-0.666667,-0.107692,-0.168317,-0.557895,-0.5625,-0.125,-0.106796,-0.557895,-0.5625
6,-0.15625,0.0363636,-0.0238095,-0.173554,-0.129032,0.0363636,-0.0105263,-0.09375,-0.28125,0.00970874,-0.263158,-0.265625,-0.225806,0.0384615,-0.0217391,-0.152542,-0.25,-0.106796,-0.180723,-0.268293,-0.353846,-0.184466,-0.377778,-0.312,-0.25,-0.288462,-0.310345,-0.333333,-0.353846,-0.326733,-0.389474,-0.359375,-0.375,-0.339806,-0.305263,-0.296875
6,-0.15625,0.0363636,-0.214286,-0.471074,-0.129032,-0.127273,-0.326316,-0.484375,-0.0625,0.106796,-0.263158,-0.375,0.0322581,0.0384615,-0.282609,-0.457627,-0.125,-0.0291262,-0.373494,-0.495935,-0.230769,-0.106796,-0.377778,-0.552,-0.125,NaN,-0.310345,-0.516667,-0.107692,0.029703,-0.305263,-0.40625,-0.125,-0.0679612,-0.305263,-0.53125
6,-0.15625,0.0363636,-0.285714,-0.421488,NaN,0.0363636,-0.242105,-0.453125,-0.15625,0.0485437,-0.326316,-0.453125,-0.258065,NaN,-0.304348,-0.457627,-0.28125,-0.0679612,-0.301205,-0.495935,-0.0461538,0.106796,-0.288889,-0.424,-0.25,0.0384615,-0.333333,-0.55,-0.230769,-0.00990099,-0.242105,-0.4375,-0.25,-0.0291262,-0.326316,-0.4375
6,-0.15625,0.0363636,-0.309524,-0.520661,-0.258065,-0.0545455,-0.263158,-0.4375,-0.28125,-0.0679612,-0.263158,-0.4375,-0.0967742,0.115385,-0.369565,-0.457627,-0.25,0.0485437,-0.373494,-0.560976,-0.230769,-0.0291262,-0.2,-0.424,-0.03125,0.153846,-0.218391,-0.4,-0.107692,0.108911,-0.221053,-0.46875,-0.25,0.0873786,-0.305263,-0.40625
6,-0.15625,0.0363636,-0.452381,-0.421488,NaN,0.163636,-0.157895,-0.328125,-0.15625,0.106796,-0.157895,-0.453125,-0.258065,-0.0769231,-0.543478,-0.508475,-0.15625,0.106796,-0.301205,-0.430894,-0.0461538,0.184466,-0.0444444,-0.296,-0.25,-0.192308,-0.517241,-0.55,0.0153846,0.0693069,-0.242105,-0.390625,0.25,0.378641,0.178947,-0.15625
6,-0.1875,-0.0545455,-0.333333,-0.454545,-0.16129,-0.0545455,-0.368421,-0.46875,-0.0625,0.00970874,-0.368421,-0.46875,NaN,0.0384615,-0.369565,-0.474576,-0.03125,0.0485437,-0.180723,-0.447154,0.107692,0.184466,-0.0444444,-0.376,-0.15625,-0.153846,-0.0804598,-0.483333,0.0769231,0.207921,-0.0105263,-0.203125,0.3125,0.359223,0.157895,-0.15625
6,-0.1875,-0.0545455,-0.333333,-0.504132,-0.16129,-0.0545455,-0.284211,-0.46875,-0.1875,0.00970874,-0.368421,-0.46875,-0.129032,-0.0384615,-0.369565,-0.474576,-0.03125,-0.0291262,-0.373494,-0.512195,-0.138462,-0.0291262,-0.288889,-0.44,-0.15625,-0.0769231,-0.333333,-0.533333,-0.138462,-0.128713,-0.326316,-0.4375,-0.28125,-0.145631,-0.326316,-0.4375
6,-0.1875,-0.0545455,-0.333333,-0.504132,-0.16129,-0.127273,-0.452632,-0.46875,-0.1875,0.00970874,-0.368421,-0.46875,NaN,0.0961538,-0.195652,-0.40678,-0.28125,0.0485437,-0.373494,-0.512195,-0.261538,0.0485437,-0.355556,-0.44,0.1875,0.25,-0.0804598,-0.35,-0.138462,0.207921,-0.178947,-0.375,-0.15625,0.106796,-0.263158,-0.484375
6,-0.1875,-0.0545455,-0.333333,-0.504132,-0.16129,0.0181818,-0.368421,-0.46875,-0.0625,0.00970874,-0.368421,-0.46875,-0.129032,-0.115385,-0.282609,-0.474576,-0.03125,-0.0291262,-0.180723,-0.512195,-0.0153846,0.0485437,-0.288889,-0.44,-0.15625,-0.0769231,-0.425287,-0.533333,-0.0461538,0.029703,-0.410526,-0.546875,0.0625,0.00970874,-0.326316,-0.4375
6,-0.1875,-0.0545455,-0.428571,-0.504132,-0.0322581,-0.0545455,-0.368421,-0.46875,-0.1875,-0.0679612,-0.368421,-0.46875,NaN,0.0384615,-0.195652,-0.40678,0.09375,0.184466,-0.108434,-0.447154,0.107692,0.0485437,-0.2,-0.44,0.0625,0.173077,0.0114943,-0.233333,0.323077,0.386139,0.157895,-0.15625,0.1875,0.184466,-0.0947368,-0.3125
6,-0.1875,-0.0545455,-0.428571,-0.504132,-0.16129,0.0181818,-0.284211,-0.46875,-0.0625,0.0873786,-0.284211,-0.421875,-0.129032,0.0384615,-0.369565,-0.474576,-0.15625,-0.0291262,-0.277108,-0.512195,-0.138462,0.0485437,-0.288889,-0.44,-0.15625,0.0961538,-0.264368,-0.533333,-0.138462,0.029703,-0.326316,-0.4375,-0.15625,0.106796,-0.178947,-0.4375
6,-0.1875,-0.127273,-0.428571,-0.454545,-0.16129,-0.2,-0.368421,-0.46875,-0.0625,0.00970874,-0.284211,-0.421875,NaN,-0.115385,-0.521739,-0.542373,-0.03125,-0.106796,-0.445783,-0.512195,-0.138462,-0.106796,-0.511111,-0.504,-0.0625,0.0961538,-0.0804598,-0.3,-0.0461538,0.128713,-0.263158,-0.375,-0.15625,-0.0679612,-0.410526,-0.546875
6,-0.1875,-0.127273,-0.428571,-0.504132,-0.0322581,-0.0545455,-0.284211,-0.359375,-0.0625,0.00970874,-0.284211,-0.421875,-0.258065,-0.173077,-0.521739,-0.474576,-0.15625,-0.106796,-0.445783,-0.512195,-0.261538,-0.242718,-0.444444,-0.504,-0.28125,-0.307692,-0.517241,-0.533333,-0.261538,-0.346535,-0.578947,-0.484375,-0.375,-0.359223,-0.578947,-0.4375
6,-0.1875,-0.127273,-0.428571,-0.504132,-0.0322581,-0.0545455,-0.452632,-0.46875,-0.0625,0.00970874,-0.284211,-0.421875,-0.129032,0.0961538,-0.195652,-0.474576,-0.15625,0.0485437,-0.373494,-0.512195,-0.138462,0.0485437,-0.288889,-0.44,-0.0625,0.173077,-0.0804598,-0.35,0.0769231,0.207921,-0.178947,-0.3125,0.1875,0.262136,-0.0105263,-0.203125
6,-0.1875,-0.127273,-0.428571,-0.570248,-0.16129,-0.127273,-0.368421,-0.53125,-0.1875,-0.0679612,-0.452632,-0.53125,-0.129032,-0.115385,-0.521739,-0.542373,-0.15625,-0.106796,-0.445783,-0.626016,-0.138462,-0.106796,-0.511111,-0.504,-0.15625,-0.153846,-0.333333,-0.533333,-0.261538,-0.049505,-0.326316,-0.484375,-0.28125,-0.0679612,-0.410526,-0.484375
6,-0.1875,-0.127273,-0.428571,-0.570248,-0.16129,-0.127273,-0.368421,-0.53125,-0.1875,0.00970874,-0.452632,-0.53125,-0.129032,-0.115385,-0.434783,-0.542373,-0.03125,-0.0291262,-0.445783,-0.577236,-0.0153846,-0.0291262,-0.288889,-0.504,-0.28125,NaN,-0.425287,-0.6,-0.138462,-0.049505,-0.410526,-0.484375,-0.15625,0.00970874,-0.410526,-0.484375
6,-0.1875,-0.127273,-0.52381,-0.504132,-0.16129,-0.0545455,-0.368421,-0.46875,-0.1875,0.00970874,-0.2,-0.46875,-0.258065,0.0384615,-0.369565,-0.474576,-0.28125,0.0485437,-0.445783,-0.512195,-0.138462,0.106796,-0.2,-0.376,-0.15625,0.173077,-0.172414,-0.416667,-0.138462,0.128713,-0.263158,-0.484375,-0.28125,0.00970874,-0.263158,-0.4375
6,-0.1875,-0.127273,-0.52381,-0.570248,-0.258065,-0.2,-0.515789,-0.53125,-0.1875,0.00970874,-0.284211,-0.46875,-0.129032,-0.115385,-0.521739,-0.542373,-0.15625,-0.106796,-0.445783,-0.626016,-0.261538,-0.0291262,-0.288889,-0.504,-0.15625,-0.0769231,-0.425287,-0.533333,-0.138462,-0.049505,-0.410526,-0.484375,-0.28125,-0.0679612,-0.410526,-0.546875
6,-0.1875,-0.127273,-0.595238,-0.570248,-0.16129,-0.127273,-0.452632,-0.53125,-0.1875,-0.0679612,-0.452632,-0.53125,-0.129032,0.0384615,-0.369565,-0.474576,-0.15625,-0.0291262,-0.373494,-0.512195,-0.261538,-0.0291262,-0.444444,-0.504,-0.15625,-0.0769231,-0.333333,-0.6,-0.261538,-0.049505,-0.410526,-0.59375,-0.28125,-0.0679612,-0.410526,-0.546875
6,-0.1875,-0.127273,-0.595238,-0.636364,-0.258065,-0.2,-0.515789,-0.59375,-0.28125,-0.145631,-0.515789,-0.59375,NaN,-0.0384615,-0.369565,-0.542373,-0.15625,-0.106796,-0.542169,-0.626016,-0.138462,0.0485437,-0.288889,-0.504,-0.15625,-0.0769231,-0.425287,-0.6,-0.0461538,-0.049505,-0.410526,-0.546875,-0.15625,0.00970874,-0.326316,-0.484375
6,-0.1875,-0.2,-0.595238,-0.570248,-0.258065,-0.272727,-0.663158,-0.59375,-0.28125,-0.0679612,-0.368421,-0.46875,-0.258065,-0.115385,-0.521739,-0.474576,-0.15625,-0.165049,-0.614458,-0.577236,-0.138462,-0.106796,-0.288889,-0.44,-0.15625,-0.153846,-0.425287,-0.533333,-0.138462,-0.049505,-0.410526,-0.4375,-0.15625,-0.145631,-0.326316,-0.375
6,-0.1875,-0.2,-0.595238,-0.636364,-0.0322581,-0.2,-0.515789,-0.59375,-0.1875,-0.145631,-0.515789,-0.53125,-0.129032,-0.0384615,-0.586957,-0.542373,-0.03125,-0.0291262,-0.614458,-0.512195,-0.0153846,0.0485437,-0.288889,-0.44,-0.0625,NaN,-0.333333,-0.483333,-0.0461538,0.029703,-0.263158,-0.4375,-0.0625,0.00970874,-0.263158,-0.375
6,-0.1875,-0.272727,-0.428571,-0.504132,-0.258065,-0.2,-0.515789,-0.53125,-0.28125,-0.223301,-0.515789,-0.53125,-0.387097,-0.365385,-0.586957,-0.59322,-0.28125,-0.242718,-0.445783,-0.512195,-0.261538,-0.242718,-0.511111,-0.504,-0.46875,-0.442308,-0.609195,-0.716667,-0.446154,-0.425743,-0.494737,-0.546875,-0.46875,-0.359223,-0.494737,-0.546875
6,-0.25,-0.0181818,-0.47619,-0.471074,-0.0967742,-0.0181818,-0.326316,-0.4375,NaN,0.203883,-0.0736842,-0.328125,-0.0967742,0.0769231,-0.347826,-0.423729,-0.125,0.0873786,-0.349398,-0.528455,-0.107692,0.0873786,-0.177778,-0.392,-0.15625,NaN,-0.264368,-0.45,-0.0153846,0.029703,-0.263158,-0.40625,-0.03125,0.00970874,-0.263158,-0.484375
6,-0.25,-0.0545455,-0.452381,-0.504132,-0.0967742,-0.0545455,-0.305263,-0.46875,-0.125,0.00970874,-0.389474,-0.40625,-0.129032,NaN,-0.304348,-0.508475,-0.03125,0.0873786,-0.301205,-0.544715,-0.0153846,0.165049,-0.222222,-0.392,-0.28125,NaN,-0.287356,-0.516667,-0.169231,0.029703,-0.284211,-0.46875,-0.1875,0.00970874,-0.284211,-0.46875
6,-0.25,-0.0545455,-0.452381,-0.504132,NaN,0.0181818,-0.305263,-0.40625,-0.125,0.00970874,-0.305263,-0.46875,NaN,0.0769231,-0.304348,-0.508475,-0.15625,0.0873786,-0.39759,-0.463415,-0.138462,0.00970874,-0.311111,-0.472,-0.1875,NaN,-0.37931,-0.516667,-0.169231,0.029703,-0.368421,-0.46875,-0.1875,-0.0679612,-0.284211,-0.46875
6,-0.25,-0.0909091,-0.380952,-0.471074,-0.354839,-0.0909091,-0.326316,-0.4375,-0.375,-0.0291262,-0.326316,-0.4375,-0.225806,-0.0769231,-0.347826,-0.423729,-0.125,0.00970874,-0.349398,-0.463415,-0.107692,0.0873786,-0.177778,-0.344,-0.15625,0.153846,-0.356322,-0.383333,-0.138462,0.188119,-0.0947368,-0.28125,-0.15625,0.165049,-0.0947368,-0.21875
6,-0.25,-0.0909091,-0.47619,-0.53719,-0.225806,-0.0909091,-0.410526,-0.5,-0.125,-0.0291262,-0.410526,-0.5,-0.225806,NaN,-0.434783,-0.491525,-0.125,0.00970874,-0.349398,-0.528455,-0.107692,0.00970874,-0.355556,-0.392,-0.15625,NaN,-0.264368,-0.533333,-0.0153846,0.108911,-0.263158,-0.484375,-0.03125,0.165049,-0.263158,-0.40625
6,-0.25,-0.0909091,-0.571429,-0.53719,-0.225806,-0.163636,-0.494737,-0.5,-0.25,-0.242718,-0.557895,-0.5625,-0.225806,-0.153846,-0.521739,-0.491525,-0.03125,-0.0679612,-0.445783,-0.528455,-0.107692,-0.145631,-0.533333,-0.568,-0.03125,NaN,-0.448276,-0.533333,-0.138462,-0.049505,-0.431579,-0.484375,-0.15625,-0.126214,-0.431579,-0.546875
6,-0.25,-0.127273,-0.261905,-0.256198,-0.0967742,-0.127273,-0.305263,-0.359375,-0.03125,-0.0679612,-0.305263,-0.46875,-0.129032,-0.134615,-0.478261,-0.576271,-0.15625,-0.203883,-0.493976,-0.674797,-0.138462,-0.126214,-0.555556,-0.6,-0.28125,-0.153846,-0.54023,-0.65,-0.261538,-0.207921,-0.663158,-0.59375,-0.28125,-0.223301,-0.515789,-0.59375
6,-0.25,-0.127273,-0.452381,-0.570248,-0.0967742,-0.127273,-0.473684,-0.53125,-0.25,-0.0679612,-0.473684,-0.640625,-0.258065,-0.134615,-0.543478,-0.576271,-0.15625,-0.0679612,-0.566265,-0.609756,-0.0153846,-0.0679612,-0.4,-0.6,-0.28125,-0.153846,-0.471264,-0.583333,-0.261538,-0.128713,-0.452632,-0.53125,-0.28125,-0.0679612,-0.368421,-0.53125
6,-0.25,-0.127273,-0.547619,-0.619835,-0.0967742,-0.2,-0.557895,-0.578125,-0.25,-0.0679612,-0.557895,-0.578125,-0.129032,-0.211538,-0.543478,-0.644068,-0.15625,-0.126214,-0.662651,-0.674797,-0.138462,-0.203883,-0.466667,-0.6,-0.1875,-0.153846,-0.54023,-0.65,-0.169231,-0.128713,-0.452632,-0.59375,-0.1875,-0.145631,-0.515789,-0.59375
6,-0.25,-0.127273,-0.547619,-0.68595,-0.225806,-0.254545,-0.473684,-0.578125,-0.25,-0.203883,-0.557895,-0.578125,NaN,-0.0769231,-0.478261,-0.644068,-0.15625,-0.126214,-0.566265,-0.674797,-0.138462,-0.0679612,-0.555556,-0.6,-0.28125,-0.0769231,-0.37931,-0.583333,-0.169231,-0.049505,-0.368421,-0.53125,-0.1875,0.00970874,-0.452632,-0.53125
6,-0.25,-0.163636,-0.285714,-0.53719,-0.225806,-0.163636,-0.410526,-0.5625,-0.25,-0.106796,-0.410526,-0.5,-0.0967742,-0.0769231,-0.521739,-0.559322,-0.125,-0.0679612,-0.542169,-0.593496,-0.107692,0.00970874,-0.355556,-0.456,-0.03125,-0.0769231,-0.448276,-0.6,-0.0153846,0.029703,-0.347368,-0.546875,-0.15625,0.00970874,-0.431579,-0.546875
6,-0.25,-0.163636,-0.47619,-0.53719,-0.225806,-0.163636,-0.410526,-0.5,-0.125,-0.106796,-0.410526,-0.5625,-0.0967742,NaN,-0.434783,-0.491525,-0.25,-0.0679612,-0.445783,-0.593496,-0.107692,-0.0679612,-0.355556,-0.52,-0.15625,NaN,-0.448276,-0.6,-0.138462,-0.049505,-0.347368,-0.546875,-0.15625,-0.126214,-0.494737,-0.546875
6,-0.25,-0.163636,-0.47619,-0.603306,-0.225806,-0.163636,-0.410526,-0.5,-0.125,-0.0291262,-0.157895,-0.390625,-0.225806,-0.0769231,-0.434783,-0.610169,-0.25,-0.145631,-0.542169,-0.528455,-0.230769,0.00970874,-0.355556,-0.456,-0.15625,-0.134615,-0.609195,-0.6,-0.261538,-0.108911,-0.494737,-0.546875,-0.28125,-0.126214,-0.431579,-0.546875
6,-0.25,-0.163636,-0.571429,-0.53719,-0.225806,-0.163636,-0.557895,-0.5625,-0.125,-0.184466,-0.494737,-0.5625,-0.0967742,-0.153846,-0.521739,-0.610169,-0.25,-0.0679612,-0.542169,-0.642276,-0.107692,-0.145631,-0.444444,-0.568,-0.28125,-0.134615,-0.517241,-0.666667,-0.261538,-0.188119,-0.578947,-0.546875,-0.28125,-0.126214,-0.578947,-0.546875
6,-0.25,-0.163636,-0.571429,-0.53719,-0.225806,-0.236364,-0.557895,-0.5,-0.125,-0.106796,-0.326316,-0.4375,NaN,NaN,-0.434783,-0.423729,-0.125,0.0873786,-0.349398,-0.463415,-0.0153846,0.00970874,-0.177778,-0.344,-0.03125,0.153846,-0.0114943,-0.316667,0.107692,0.267327,-0.0315789,-0.21875,0.09375,0.0873786,-0.178947,-0.34375
6,-0.25,-0.163636,-0.571429,-0.603306,-0.225806,-0.163636,-0.410526,-0.5,-0.25,-0.0291262,-0.410526,-0.4375,-0.225806,-0.0769231,-0.434783,-0.559322,-0.25,0.00970874,-0.349398,-0.528455,-0.107692,0.00970874,-0.266667,-0.456,-0.15625,NaN,-0.356322,-0.533333,-0.138462,0.029703,-0.347368,-0.40625,-0.03125,0.0873786,-0.347368,-0.40625
6,-0.25,-0.163636,-0.571429,-0.603306,-0.225806,-0.236364,-0.410526,-0.5,-0.125,-0.106796,-0.410526,-0.5,-0.0967742,-0.153846,-0.521739,-0.610169,-0.125,-0.145631,-0.542169,-0.593496,-0.230769,-0.0679612,-0.444444,-0.52,-0.28125,-0.211538,-0.609195,-0.666667,-0.138462,-0.188119,-0.494737,-0.546875,-0.15625,-0.126214,-0.494737,-0.546875
6,-0.25,-0.163636,-0.571429,-0.652893,-0.0967742,-0.236364,-0.410526,-0.609375,-0.25,-0.242718,-0.705263,-0.609375,-0.225806,-0.153846,-0.521739,-0.559322,-0.03125,-0.145631,-0.542169,-0.707317,-0.230769,-0.203883,-0.533333,-0.632,-0.15625,-0.134615,-0.448276,-0.6,-0.138462,-0.108911,-0.431579,-0.609375,-0.15625,-0.126214,-0.431579,-0.609375
6,-0.25,-0.2,-0.547619,-0.504132,-0.0967742,-0.0545455,-0.389474,-0.40625,-0.03125,0.00970874,-0.389474,-0.46875,-0.258065,-0.211538,-0.630435,-0.576271,-0.15625,-0.0679612,-0.566265,-0.544715,-0.0153846,0.00970874,-0.222222,-0.392,-0.1875,-0.230769,-0.37931,-0.516667,-0.261538,-0.128713,-0.515789,-0.53125,-0.28125,-0.223301,-0.515789,-0.53125
6,-0.25,-0.2,-0.547619,-0.504132,-0.225806,-0.0545455,-0.389474,-0.46875,-0.125,0.0873786,-0.305263,-0.359375,-0.258065,-0.134615,-0.543478,-0.576271,-0.28125,-0.126214,-0.493976,-0.609756,-0.138462,0.00970874,-0.222222,-0.392,-0.28125,-0.0769231,-0.471264,-0.583333,-0.169231,-0.049505,-0.452632,-0.46875,-0.0625,0.00970874,-0.368421,-0.46875
6,-0.25,-0.2,-0.547619,-0.619835,-0.225806,-0.127273,-0.557895,-0.53125,-0.25,-0.0679612,-0.389474,-0.53125,-0.129032,-0.0769231,-0.543478,-0.576271,-0.15625,-0.0679612,-0.566265,-0.609756,-0.261538,-0.126214,-0.4,-0.536,0.1875,0.153846,-0.195402,-0.333333,-0.0461538,0.029703,-0.368421,-0.421875,-0.1875,-0.0679612,-0.368421,-0.53125
6,-0.25,-0.236364,-0.0952381,-0.239669,-0.0967742,-0.0909091,-0.242105,-0.4375,-0.125,-0.0291262,-0.410526,-0.5,-0.0967742,-0.0769231,-0.521739,-0.559322,-0.25,-0.203883,-0.542169,-0.642276,-0.230769,-0.145631,-0.444444,-0.568,-0.03125,-0.134615,-0.517241,-0.6,-0.138462,-0.049505,-0.494737,-0.546875,-0.15625,-0.0679612,-0.431579,-0.546875
6,-0.25,-0.236364,-0.47619,-0.471074,-0.0967742,-0.0909091,-0.242105,-0.4375,-0.25,-0.242718,-0.242105,-0.390625,NaN,NaN,-0.434783,-0.491525,-0.125,-0.0679612,-0.445783,-0.463415,-0.353846,-0.203883,-0.355556,-0.392,-0.15625,-0.134615,-0.356322,-0.45,-0.138462,-0.267327,-0.347368,-0.40625,-0.40625,-0.339806,-0.431579,-0.34375
6,-0.25,-0.236364,-0.47619,-0.53719,-0.0967742,-0.163636,-0.410526,-0.5,-0.125,-0.0291262,-0.326316,-0.5,-0.0967742,-0.153846,-0.521739,-0.559322,-0.25,-0.0679612,-0.542169,-0.593496,-0.107692,-0.0679612,-0.355556,-0.456,-0.15625,-0.211538,-0.517241,-0.6,-0.138462,-0.108911,-0.494737,-0.546875,-0.15625,-0.126214,-0.494737,-0.546875
6,-0.25,-0.236364,-0.571429,-0.53719,0.0322581,-0.0181818,-0.242105,-0.390625,0.25,0.378641,0.178947,-0.15625,-0.0967742,NaN,-0.347826,-0.559322,-0.125,-0.0679612,-0.445783,-0.593496,0.138462,0.165049,-0.0888889,-0.216,-0.03125,NaN,-0.356322,-0.45,-0.138462,-0.108911,-0.347368,-0.484375,-0.03125,0.0873786,-0.178947,-0.40625
6,-0.25,-0.236364,-0.571429,-0.603306,-0.0967742,-0.236364,-0.494737,-0.5625,-0.25,-0.184466,-0.494737,-0.5625,-0.0967742,-0.0769231,-0.521739,-0.610169,-0.125,-0.145631,-0.542169,-0.593496,-0.107692,-0.0679612,-0.444444,-0.52,-0.15625,-0.0769231,-0.356322,-0.6,-0.138462,-0.108911,-0.431579,-0.546875,-0.15625,-0.0679612,-0.431579,-0.484375
6,-0.25,-0.236364,-0.571429,-0.603306,-0.225806,-0.163636,-0.494737,-0.5,-0.25,-0.106796,-0.557895,-0.5625,-0.0967742,-0.153846,-0.521739,-0.610169,-0.125,-0.145631,-0.542169,-0.642276,-0.230769,-0.0679612,-0.444444,-0.568,-0.28125,-0.0769231,-0.517241,-0.6,-0.261538,-0.108911,-0.494737,-0.609375,-0.28125,-0.203883,-0.578947,-0.546875
6,-0.25,-0.236364,-0.571429,-0.652893,-0.225806,-0.236364,-0.494737,-0.5625,-0.25,-0.106796,-0.494737,-0.5625,-0.0967742,-0.0769231,-0.521739,-0.610169,-0.25,-0.0679612,-0.445783,-0.642276,-0.230769,-0.0679612,-0.355556,-0.52,-0.15625,-0.134615,-0.448276,-0.666667,-0.261538,-0.108911,-0.431579,-0.546875,-0.15625,-0.0679612,-0.431579,-0.546875
